material,A_Z,A_r_s,A_r_val,A_r_s_1,A_r_val_1,A_eps_H,A_eps_L,A_EA,A_IP,A_EN,n_A,n_B,B_Z,B_r_s,B_r_val,B_r_s_1,B_r_val_1,B_eps_H,B_eps_L,B_EA,B_IP,B_EN
Li2AlGeO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,22.5,1.01505,1.2852999999999999,0.9816,1.17055,-3.18507493576111,-3.18507493576111,-0.11466576168832751,6.58787957961819,3.23660690896493
Li2AlZrO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,26.5,1.388,1.12255,1.3170000000000002,1.0385,-3.0002799394881903,-3.0002799394881903,0.275513235445232,6.417404448072975,3.3464588417591
Li2AlNbO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,27.0,1.34185,1.08655,1.2918500000000002,1.01095,-3.563064928137535,-3.563064928137535,-0.15980714077384053,6.4460137874982895,3.143103323362225
Li2AlMoO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,27.5,1.32275,1.0635000000000001,1.26105,0.98505,-3.41244493117535,-3.41244493117535,-0.4018126358742825,6.36704628910191,2.98261682661381
Li2AlTcO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,28.0,1.30715,1.04255,1.23265,0.9634,-3.2483699344845354,-3.2483699344845354,-0.4298957353306825,6.45299023736174,3.01154725101553
Li2AlRuO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,28.5,1.2917,1.02345,1.21365,0.9435,-3.08740493773099,-3.08740493773099,-0.29234138808276355,6.700071632385949,3.2038651221515897
Li2AlRhO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,29.0,1.2770000000000001,1.00625,1.1901000000000002,0.9263000000000001,-3.0313749388610454,-3.0313749388610454,-0.10447644191827302,7.052990975227324,3.474257266654525
Li2AlPdO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,29.5,1.25765,0.9901,1.16865,0.9111500000000001,-3.3210499330186702,-2.95879494032489,-0.054448142915377,7.394732818369384,3.670142337727005
Li2AlAgO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,30.0,1.2124000000000001,1.3583,1.1502,1.2456,-3.462094930173975,-3.462094930173975,-0.42046798552652753,6.800747480327059,3.1901397474002646
Li2AlCdO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,30.5,1.1698,1.3157,1.11695,1.21235,-4.10761491715466,-1.673889966239781,0.9119968375991775,7.52197541580983,4.216986126704505
Li2AlSnO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,31.5,1.0868,1.37675,1.0510000000000002,1.2636,-3.074519937990865,-3.074519937990865,-0.14166819113084603,6.3013206404272,3.079826224648175
Li2AlSbO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,32.0,1.0554999999999999,1.31905,1.0228,1.21445,-3.666194926057535,-3.666194926057535,-0.5703134825090825,7.032154425667395,3.2309204715791546
Li2AlHfO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,42.5,1.32205,1.1476,1.2535500000000002,1.05455,-2.562954948308475,-2.562954948308475,0.647693542937033,6.146535093542235,3.397114318239635
Li2AlTaO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,43.0,1.28635,1.1184,1.2166000000000001,1.03025,-3.0432099386223452,-3.0432099386223452,0.3135952997269855,6.745033181449425,3.5293142405882048
Li2AlWO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,43.5,1.2565,1.09515,1.19605,1.0128,-3.504929929310045,-3.504929929310045,-0.033559393390028,7.271331820765024,3.618886213687495
Li2AlReO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,44.0,1.2307000000000001,1.07565,1.18105,0.9979500000000001,-3.9584149201638352,-3.9584149201638352,-0.35194128688085746,7.50393961622089,3.575999164670015
Li2AlOsO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,44.5,1.21025,1.05935,1.167,0.9833000000000001,-4.292384913428085,-4.292384913428085,-0.7496325789615624,7.443329267328279,3.346848344183355
Li2AlIrO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,45.0,1.1994,1.0467,1.14795,0.9688000000000001,-4.1491899163161445,-4.1491899163161445,-0.9505546248409324,7.412355468012965,3.230900421586015
Li2AlPtO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,45.5,1.1882000000000001,1.03505,1.1308500000000001,0.9564,-3.993149919463275,-3.993149919463275,-0.9272814752994976,7.53996591541299,3.306342220056745
Li2AlAuO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,46.0,1.1652,1.3111000000000002,1.11435,1.20975,-4.162694916043765,-4.162694916043765,-0.9907502740590526,7.59405721437831,3.301653470159625
Li2AlHgO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,46.5,1.13585,1.2817500000000002,1.0887,1.1841,-4.7002149052026745,-1.6282499671602815,1.0040511358060475,8.25964210089286,4.631846618349455
Li2AlTlO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,47.0,1.10255,1.4678,1.0686499999999999,1.3287,-2.3528199525466302,-2.3528199525466302,0.4287663973869815,5.420140458174005,2.924453427780495
Li2AlPbO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,47.5,1.0737,1.4012,1.0425499999999999,1.2843499999999999,-2.9668849401617248,-2.9668849401617248,-0.05995634280727252,6.149385243537999,3.04471445036536
Li2AlBiO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,48.0,1.0488,1.34995,1.01955,1.2475,-3.533794928727875,-3.533794928727875,-0.5231116834402225,6.827224129815395,3.152056223187585
Li2TiVO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,22.5,1.5126,0.49749999999999994,1.4367999999999999,0.49885,-4.281279913652055,-4.281279913652055,0.1553529868622085,7.16976292539532,3.662557956128765
Li2TiCrO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,23.0,1.4853,0.4794,1.408,0.48050000000000004,-4.28138991364984,-4.28138991364984,-0.04367763912090453,7.214629099487695,3.5854757301833953
Li2TiMnO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,23.5,1.4571,0.46385,1.3859,0.46435000000000004,-4.258424914113014,-4.258424914113014,-0.079368323399551,7.259472183587225,3.5900519300938347
Li2TiFeO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,24.0,1.4395,0.4508,1.35445,0.45315000000000005,-4.269249913894685,-4.269249913894685,-0.29060824414489095,7.29624469283779,3.5028182243464503
Li2TiCoO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,24.5,1.4188,0.4392,1.3304,0.44065,-4.2753699137712555,-4.2753699137712555,-0.3268751284122501,7.389613625962105,3.53136924877493
Li2TiNiO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,25.0,1.3996,0.4286,1.3085,0.42969999999999997,-4.27846491370883,-4.27846491370883,-0.32429518845688,7.4996297187478245,3.5876672651454697
Li2TiCuO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,25.5,1.37245,0.85915,1.2988,0.8241499999999999,-4.356614912132645,-4.356614912132645,-0.409195156748525,7.726848479159971,3.658826661205725
Li2TiZnO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,26.0,1.3255,0.8122,1.25995,0.7853000000000001,-5.057964897987315,-2.4182949512260823,1.0070329646898901,8.53102133294087,4.76902714881538
Li2TiGaO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,26.5,1.2747,0.9296,1.21985,0.8643000000000001,-3.283439933777215,-3.283439933777215,0.433256121260715,6.396711120989375,3.414983621125045
Li2TiGeO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,27.0,1.2342,0.84525,1.1875499999999999,0.8064500000000001,-3.98116991970489,-3.98116991970489,-0.077075548448475,7.284833388062565,3.6038789198070447
Li2TiZrO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,31.0,1.6071499999999999,0.6825,1.52295,0.6744,-3.79637492343197,-3.79637492343197,0.3131034486850845,7.11435825651735,3.713730852601215
Li2TiNbO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,31.5,1.561,0.6465,1.4978,0.64685,-4.359159912081315,-4.359159912081315,-0.12221692753398802,7.142967595942665,3.51037533420434
Li2TiMoO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,32.0,1.5419,0.6234500000000001,1.467,0.62095,-4.20853991511913,-4.20853991511913,-0.36422242263443005,7.064000097546285,3.349888837455925
Li2TiTcO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,32.5,1.5263,0.6025,1.4386,0.5992999999999999,-4.044464918428315,-4.044464918428315,-0.39230552209083003,7.149944045806115,3.378819261857645
Li2TiRuO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,33.0,1.51085,0.5833999999999999,1.4196,0.5794,-3.88349992167477,-3.88349992167477,-0.254751174842911,7.397025440830324,3.571137132993705
Li2TiRhO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,33.5,1.49615,0.5662,1.39605,0.5622,-3.8274699228048252,-3.8274699228048252,-0.0668862286784205,7.749944783671699,3.84152927749664
Li2TiPdO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,34.0,1.4768,0.5500499999999999,1.3746,0.54705,-4.1171449169624506,-3.75488992426867,-0.01685792967552449,8.09168662681376,4.03741434856912
Li2TiAgO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,34.5,1.43155,0.91825,1.35615,0.8815,-4.2581899141177555,-4.2581899141177555,-0.3828777722866751,7.4977012887714345,3.55741175824238
Li2TiCdO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,35.0,1.38895,0.8756499999999999,1.3229,0.84825,-4.9037099010984395,-2.469984950183561,0.94958705083903,8.218929224254206,4.58425813754662
Li2TiSnO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,36.0,1.30595,0.9367,1.25695,0.8995,-3.870614921934645,-3.870614921934645,-0.10407797789099352,6.998274448871575,3.44709823549029
Li2TiSbO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,36.5,1.2746499999999998,0.879,1.22875,0.8503499999999999,-4.462289910001315,-4.462289910001315,-0.5327232692692301,7.72910823411177,3.59819248242127
Li2TiHfO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,47.0,1.5412,0.7075499999999999,1.4595,0.69045,-3.3590499322522547,-3.3590499322522547,0.6852837561768855,6.8434889019866105,3.76438632908175
Li2TiTaO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,47.5,1.5055,0.67835,1.42255,0.66615,-3.839304922566125,-3.839304922566125,0.351185512966838,7.4419869898938,3.8965862514303202
Li2TiWO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,48.0,1.47565,0.6551,1.4020000000000001,0.6487,-4.3010249132538245,-4.3010249132538245,0.004030819849824507,7.968285629209399,3.9861582245296097
Li2TiReO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,48.5,1.44985,0.6355999999999999,1.387,0.63385,-4.754509904107615,-4.754509904107615,-0.314351073641005,8.200893424665265,3.9432711755121304
Li2TiOsO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,49.0,1.4294,0.6193,1.37295,0.6192,-5.088479897371865,-5.088479897371865,-0.71204236572171,8.140283075772654,3.7141203550254698
Li2TiIrO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,49.5,1.41855,0.6066499999999999,1.3538999999999999,0.6047,-4.945284900259924,-4.945284900259924,-0.91296441160108,8.10930927645734,3.5981724324281297
Li2TiPtO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,50.0,1.40735,0.595,1.3368,0.5923,-4.789244903407055,-4.789244903407055,-0.8896912620596451,8.236919723857365,3.6736142308988597
Li2TiAuO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,50.5,1.38435,0.87105,1.3203,0.84565,-4.958789899987545,-4.958789899987545,-0.9531600608192001,8.291011022822685,3.66892548100174
Li2TiHgO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,51.0,1.355,0.8417,1.2946499999999999,0.8200000000000001,-5.496309889146454,-2.4243449511040613,1.0416413490459,8.956595909337235,4.99911862919157
Li2TiTlO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,51.5,1.3216999999999999,1.02775,1.2746,0.9645999999999999,-3.14891493649041,-3.14891493649041,0.466356610626834,6.1170942666183805,3.29172543862261
Li2TiPbO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,52.0,1.29285,0.96115,1.2485,0.92025,-3.7629799241055046,-3.7629799241055046,-0.022366129567420012,6.846339051982374,3.411986461207475
Li2TiBiO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,52.5,1.26795,0.9098999999999999,1.2255,0.8834,-4.329889912671655,-4.329889912671655,-0.48552147020037006,7.52417793825977,3.5193282340297
Li2VCrO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,23.5,1.4518499999999999,0.45745,1.37555,0.45940000000000003,-4.424779910757845,-4.424779910757845,-0.304625683858186,7.263672088497045,3.47952320231943
Li2VMnO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,24.0,1.4236499999999999,0.44189999999999996,1.35345,0.44325000000000003,-4.40181491122102,-4.40181491122102,-0.3403163681368325,7.308515172596575,3.48409940222987
Li2VFeO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,24.5,1.40605,0.42884999999999995,1.322,0.43205000000000005,-4.412639911002691,-4.412639911002691,-0.5515562888821725,7.3452876818471395,3.396865696482485
Li2VCoO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,25.0,1.3853499999999999,0.41725,1.2979500000000002,0.41955,-4.41875991087926,-4.41875991087926,-0.5878231731495316,7.438656614971455,3.425416720910965
Li2VNiO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,25.5,1.36615,0.40664999999999996,1.2760500000000001,0.40859999999999996,-4.421854910816835,-4.421854910816835,-0.5852432331941615,7.548672707757175,3.481714737281505
Li2VCuO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,26.0,1.339,0.8371999999999999,1.26635,0.80305,-4.5000049092406496,-4.5000049092406496,-0.6701432014858065,7.77589146816932,3.55287413334176
Li2VZnO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,26.5,1.2920500000000001,0.79025,1.2275,0.7642,-5.20135489509532,-2.5616849483340873,0.7460849199526085,8.58006432195022,4.663074620951415
Li2VGaO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,27.0,1.24125,0.90765,1.1874,0.8432,-3.42682993088522,-3.42682993088522,0.1723080765234335,6.445754109998725,3.30903109326108
Li2VGeO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,27.5,1.20075,0.8232999999999999,1.1551,0.78535,-4.1245599168128955,-4.1245599168128955,-0.3380235931857565,7.333876377071915,3.49792639194308
Li2VZrO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,31.5,1.5737,0.66055,1.4905,0.6533,-3.939764920539975,-3.939764920539975,0.05215540394780299,7.1634012455267,3.60777832473725
Li2VNbO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,32.0,1.52755,0.6245499999999999,1.46535,0.62575,-4.5025499091893195,-4.5025499091893195,-0.38316497227126955,7.1920105849520155,3.404422806340375
Li2VMoO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,32.5,1.5084499999999998,0.6015,1.43455,0.59985,-4.351929912227135,-4.351929912227135,-0.6251704673717116,7.113043086555635,3.2439363095919598
Li2VTcO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,33.0,1.49285,0.58055,1.40615,0.5782,-4.18785491553632,-4.18785491553632,-0.6532535668281115,7.198987034815465,3.2728667339936797
Li2VRuO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,33.5,1.4773999999999998,0.56145,1.38715,0.5583,-4.026889918782775,-4.026889918782775,-0.5156992195801925,7.446068429839675,3.46518460512974
Li2VRhO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,34.0,1.4627,0.54425,1.3636,0.5411,-3.9708599199128303,-3.9708599199128303,-0.32783427341570204,7.79898777268105,3.735576749632675
Li2VPdO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,34.5,1.4433500000000001,0.5281,1.34215,0.52595,-4.260534914070455,-3.898279921376675,-0.27780597441280597,8.14072961582311,3.931461820705155
Li2VAgO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,35.0,1.3981,0.8963,1.3237,0.8604,-4.40157991122576,-4.40157991122576,-0.6438258170239566,7.546744277780785,3.451459230378415
Li2VCdO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,35.5,1.3555,0.8536999999999999,1.2904499999999999,0.82715,-5.0470998982064454,-2.613374947291566,0.6886390061017484,8.267972213263555,4.478305609682655
Li2VSnO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,36.5,1.2725,0.91475,1.2245,0.8784000000000001,-4.01400491904265,-4.01400491904265,-0.365026022628275,7.047317437880925,3.3411457076263247
Li2VSbO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,37.0,1.2412,0.85705,1.1963,0.82925,-4.6056799071093195,-4.6056799071093195,-0.7936713140065116,7.778151223121119,3.492239954557305
Li2VHfO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,47.5,1.5077500000000001,0.6856,1.42705,0.66935,-3.5024399293602597,-3.5024399293602597,0.424335711439604,6.89253189099596,3.658433801217785
Li2VTaO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,48.0,1.4720499999999999,0.6564,1.3901,0.64505,-3.98269491967413,-3.98269491967413,0.0902374682295565,7.49102997890315,3.790633723566355
Li2VWO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,48.5,1.4422000000000001,0.63315,1.36955,0.6275999999999999,-4.4444149103618305,-4.4444149103618305,-0.256917224887457,8.01732861821875,3.880205696665645
Li2VReO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,49.0,1.4163999999999999,0.61365,1.3545500000000001,0.61275,-4.89789990121562,-4.89789990121562,-0.5752991183782865,8.249936413674614,3.837318647648165
Li2VOsO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,49.5,1.39595,0.5973499999999999,1.3405,0.5981000000000001,-5.231869894479869,-5.231869894479869,-0.9729904104589915,8.189326064782005,3.608167827161505
Li2VIrO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,50.0,1.3851,0.5847,1.32145,0.5836,-5.08867489736793,-5.08867489736793,-1.1739124563383614,8.15835226546669,3.492219904564165
Li2VPtO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,50.5,1.3739,0.57305,1.30435,0.5711999999999999,-4.93263490051506,-4.93263490051506,-1.1506393067969265,8.285962712866715,3.567661703034895
Li2VAuO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,51.0,1.3509,0.8491,1.28785,0.8245499999999999,-5.102179897095549,-5.102179897095549,-1.2141081055564815,8.340054011832034,3.562972953137775
Li2VHgO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,51.5,1.32155,0.81975,1.2622,0.7988999999999999,-5.63969988625446,-2.5677349482120664,0.7806933043086185,9.005638898346586,4.893166101327605
Li2VTlO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,52.0,1.2882500000000001,1.0058,1.24215,0.9435,-3.292304933598415,-3.292304933598415,0.2054085658895525,6.16613725562773,3.185772910758645
Li2VPbO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,52.5,1.2593999999999999,0.9391999999999999,1.21605,0.8991499999999999,-3.9063699212135097,-3.9063699212135097,-0.2833141743047015,6.895382040991725,3.3060339333435103
Li2VBiO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,53.0,1.2345,0.8879499999999999,1.19305,0.8623000000000001,-4.473279909779659,-4.473279909779659,-0.7464695149376516,7.573220927269119,3.413375706165735
Li2CrMnO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,24.5,1.39635,0.4238,1.32465,0.4249,-4.401924911218805,-4.401924911218805,-0.5393469941199456,7.35338134668895,3.4070171762845
Li2CrFeO6,3,1.67295,1.67295,1.49435,1.49435,-2.74798994457656,-2.74798994457656,-0.383821951658726,5.17795252326738,2.39706528580433,1,5,25.0,1.3787500000000001,0.41075,1.2932,0.4137,-4.412749911000475,-4.412749911000475,-0.7505869148652855,7.390153855939515,3.319783470537115
